143 Stephanie Parker stephanie_parker@biz.com 1 62 3876.62 3605.257,Jacob
144 Cara Bayliss cara_bayliss@biz.com 1 62 4095.29 3808.620,Jacob
145 Francesca Sherwood francesca_sherwood@biz.com 1 62 4401.80 4093.674,Jacob
146 Daron Windsor daron_windsor@biz.com 1 63 3332.80 3099.504,Javier
147 Harry Chapman harry_chapman@biz.com 1 63 3840.44 3571.609,Javier
148 Rosalee Holmes rosalee_holmes@biz.com 1 63 3404.91 3166.566,Javier
149 Skylar Attwood skylar_attwood@biz.com 1 63 4507.37 4191.854,Javier
150 Alexander Sinclair alexander_sinclair@biz.com 1 64 4793.43 4457.890,Henry
151 Alex Rixon alex_rixon@biz.com 1 64 3801.95 3535.813,Henry
152 Paige Villiger paige_villiger@biz.com 1 64 4173.06 3880.946,Henry
153 Luke London luke_london@biz.com 1 64 4419.79 4110.405,Henry
154 Cedrick Price cedrick_price@biz.com 1 64 4145.56 3855.371,Henry
155 Christine Herbert christine_herbert@biz.com 1 65 3544.52 3296.404,Chadwick
156 Charlize Miller charlize_miller@biz.com 1 70 3257.80 3029.754,Percy
157 Mike Barclay mike_barclay@biz.com 1 70 3550.11 3301.602,Percy
158 Carl Hood carl_hood@biz.com 1 70 3917.24 3643.033,Percy
159 Blake Noon blake_noon@biz.com 1 71 4201.61 3907.497,Jackeline
160 Bryce Calderwood bryce_calderwood@biz.com 1 71 3175.41 2953.131,Jackeline
161 Beatrice Bradshaw beatrice_bradshaw@biz.com 1 71 3602.25 3350.093,Jackeline
162 Adelaide Fenton adelaide_fenton@biz.com 1 72 3805.98 3539.561,Celina
163 Havana Whitmore havana_whitmore@biz.com 1 72 2908.78 2705.166,Celina
164 Jules Mitchell jules_mitchell@biz.com 1 72 4175.48 3883.196,Celina
165 Julia Olivier julia_olivier@biz.com 1 74 4211.48 3916.676,Danny
166 Emerald Ross emerald_ross@biz.com 1 74 4568.15 4248.379,Danny
167 Ciara Mcnally ciara_mcnally@biz.com 1 74 4360.02 4054.819,Danny
168 Bryon Leigh bryon_leigh@biz.com 1 76 3603.89 3351.618,Tyler
169 Caleb Boden caleb_boden@biz.com 1 76 4444.99 4133.841,Tyler
170 Melanie Gray melanie_gray@biz.com 1 76 4462.32 4149.958,Tyler
171 Kurt Allington kurt_allington@biz.com 1 76 3022.08 2810.534,Tyler
172 Sage Forester sage_forester@biz.com 1 77 3486.08 3242.054,Daphne
173 Barney Nielson barney_nielson@biz.com 1 77 4039.32 3756.568,Daphne
174 Leroy Wild leroy_wild@biz.com 1 77 2916.41 2712.261,Daphne
175 Elijah Collis elijah_collis@biz.com 1 80 3586.97 3335.882,Brad
176 Remy Hancock remy_hancock@biz.com 1 80 3941.30 3665.409,Brad
177 Lara Simpson lara_simpson@biz.com 1 80 3264.93 3036.385,Brad
178 Alan Kelly alan_kelly@biz.com 1 81 3625.62 3371.827,Francesca
179 Benny Cattell benny_cattell@biz.com 1 81 4204.36 3910.055,Francesca
180 Jacqueline Davies jacqueline_davies@biz.com 1 84 4729.32 4398.268,Russel
181 Ellen Gardner ellen_gardner@biz.com 1 84 3475.49 3232.206,Russel
182 Michael Cameron michael_cameron@biz.com 1 84 4112.14 3824.290,Russel
183 Marjorie Hepburn marjorie_hepburn@biz.com 1 84 4177.31 3884.898,Russel
184 Percy Rixon percy_rixon@biz.com 1 85 3182.68 2959.892,Michelle
185 Goldie Giles goldie_giles@biz.com 1 85 3788.44 3523.249,Michelle
186 Bethany Whinter bethany_whinter@biz.com 1 86 3855.28 3585.410,Margaret
187 Estrella Wallace estrella_wallace@biz.com 1 86 3549.82 3301.333,Margaret
188 Shelby Tutton shelby_tutton@biz.com 1 86 3032.97 2820.662,Margaret
189 Georgia Walsh georgia_walsh@biz.com 1 86 3591.74 3340.318,Margaret
190 Lillian Robertson lillian_robertson@biz.com 1 87 3245.18 3018.017,Matt
191 Judith Anderson judith_anderson@biz.com 1 87 3093.22 2876.695,Matt
192 Chris Parker chris_parker@biz.com 1 89 4111.10 3823.323,Julius
193 Joseph Nelson joseph_nelson@biz.com 1 89 4059.43 3775.270,Julius
194 Remy Evans remy_evans@biz.com 1 90 3090.79 2874.435,Jazmin
195 Crystal Pierce crystal_pierce@biz.com 1 90 2879.18 2677.637,Jazmin
196 Florence Jacobs florence_jacobs@biz.com 1 90 3167.68 2945.942,Jazmin
197 Mike John mike_john@biz.com 1 95 3493.98 3249.401,Dasha
198 Greta Olson greta_olson@biz.com 1 95 3511.60 3265.788,Dasha
199 Remy Bryson remy_bryson@biz.com 1 95 3951.86 3675.230,Dasha
200 Doris Mcnally doris_mcnally@biz.com 1 95 3822.01 3554.469,Dasha
201 Logan Edmonds logan_edmonds@biz.com 1 100 3702.08 3442.935,Tony
202 Emerald Lindsay emerald_lindsay@biz.com 1 101 3900.13 3627.121,Denny
203 Peter Needham peter_needham@biz.com 1 101 3254.87 3027.029,Denny
204 Jayden Gosling jayden_gosling@biz.com 1 101 4054.29 3770.490,Denny
205 Maxwell Hill maxwell_hill@biz.com 1 101 3853.95 3584.173,Denny
206 Regina Coleman regina_coleman@biz.com 1 102 2925.47 2720.687,Stacy
207 Celina Clarke celina_clarke@biz.com 1 102 3323.82 3091.153,Stacy
208 Nicholas Alldridge nicholas_alldridge@biz.com 1 102 4407.55 4099.021,Stacy
209 Vicky Mullins vicky_mullins@biz.com 1 103 3099.75 2882.768,Julianna
210 Cedrick Clark cedrick_clark@biz.com 1 103 3666.38 3409.733,Julianna
211 Scarlett Thompson scarlett_thompson@biz.com 1 103 3185.47 2962.487,Julianna
212 Chris Jarvis chris_jarvis@biz.com 1 103 4380.78 4074.125,Julianna
213 Ron Warner ron_warner@biz.com 1 104 3389.93 3152.635,Caleb
214 Shay Matthews shay_matthews@biz.com 1 104 4319.75 4017.367,Caleb
215 Daphne Clarke daphne_clarke@biz.com 1 104 2815.35 2618.276,Caleb
216 Priscilla Oldfield priscilla_oldfield@biz.com 1 104 3788.21 3523.035,Caleb
217 Alba Drake alba_drake@biz.com 1 105 3633.52 3379.174,Rosie
218 Julian Milner julian_milner@biz.com 1 105 3568.90 3319.077,Rosie
219 Nancy Quinnell nancy_quinnell@biz.com 1 105 3714.04 3454.057,Rosie
220 Aiden Griffiths aiden_griffiths@biz.com 1 105 3922.67 3648.083,Rosie
221 Carl Dillon carl_dillon@biz.com 1 105 3101.41 2884.311,Rosie
222 Jessica Blackwall jessica_blackwall@biz.com 1 105 3953.78 3677.015,Rosie
223 Sonya Ventura sonya_ventura@biz.com 1 106 4265.68 3967.083,Benjamin
224 Rosie Hancock rosie_hancock@biz.com 1 106 3284.97 3055.022,Benjamin
225 Percy Raven percy_raven@biz.com 1 106 3622.27 3368.711,Benjamin
226 Sage Dixon sage_dixon@biz.com 1 107 3865.97 3595.352,Bart
227 Michelle Zaoui michelle_zaoui@biz.com 1 107 4370.38 4064.453,Bart
228 Rick Oldfield rick_oldfield@biz.com 1 107 3727.25 3466.343,Bart
229 Elijah Kidd elijah_kidd@biz.com 1 107 3352.53 3117.853,Bart
230 Boris Collins boris_collins@biz.com 1 108 3342.10 3108.153,Harry
231 Mabel Owen mabel_owen@biz.com 1 108 3767.71 3503.970,Harry
232 Carissa Lambert carissa_lambert@biz.com 1 108 4015.80 3734.694,Harry
233 Clint Matthews clint_matthews@biz.com 1 109 3567.48 3317.756,Lindsay
234 Amy Newman amy_newman@biz.com 1 109 3515.58 3269.490,Lindsay
235 Johnny Donnelly johnny_donnelly@biz.com 1 109 4092.77 3806.276,Lindsay
236 Daron Waterson daron_waterson@biz.com 1 109 3149.38 2928.923,Lindsay
237 Tony Nicolas tony_nicolas@biz.com 1 110 4265.19 3966.627,Ronald
238 Ronald Bryant ronald_bryant@biz.com 1 110 4393.81 4086.243,Ronald
239 Mavis Rees mavis_rees@biz.com 1 110 4186.45 3893.399,Ronald
240 Lana Walter lana_walter@biz.com 1 110 4469.53 4156.663,Ronald
241 Alba Strong alba_strong@biz.com 1 111 4245.66 3948.464,Alessandra
242 Mina Rosenbloom mina_rosenbloom@biz.com 1 111 3877.66 3606.224,Alessandra
243 Bristol Richards bristol_richards@biz.com 1 112 3180.13 2957.521,Alma
244 Isabel Trent isabel_trent@biz.com 1 112 4483.95 4170.074,Alma
245 Maxwell Dann maxwell_dann@biz.com 1 112 4418.25 4108.973,Alma
246 Aurelia Uddin aurelia_uddin@biz.com 1 113 3301.27 3070.181,Jenna
247 Rick Nayler rick_nayler@biz.com 1 113 3586.25 3335.212,Jenna
248 Maxwell King maxwell_king@biz.com 1 113 4328.28 4025.300,Jenna
249 Chad Knight chad_knight@biz.com 1 113 4184.34 3891.436,Jenna
250 Nathan Morgan nathan_morgan@biz.com 1 114 3807.52 3540.994,John
251 Abdul Weatcroft abdul_weatcroft@biz.com 1 114 4699.86 4370.870,John
252 Valentina Walker valentina_walker@biz.com 1 114 4041.23 3758.344,John
253 Victoria Flack victoria_flack@biz.com 1 114 2893.75 2691.188,John
254 Doug Tyler doug_tyler@biz.com 1 114 4420.92 4111.456,John
255 Helen Vince helen_vince@biz.com 1 115 3942.44 3666.469,Jamie
256 Danny Neville danny_neville@biz.com 1 120 4120.10 3831.693,Wade
257 Tony Vince tony_vince@biz.com 1 120 4347.85 4043.500,Wade
258 Gwenyth Groves gwenyth_groves@biz.com 1 120 4008.73 3728.119,Wade
259 Brad Antcliff brad_antcliff@biz.com 1 121 4259.44 3961.279,Clarissa
260 Sarah Fleming sarah_fleming@biz.com 1 121 4055.84 3771.931,Clarissa
261 Ruth Yarlett ruth_yarlett@biz.com 1 121 2805.09 2608.734,Clarissa
262 Havana Rainford havana_rainford@biz.com 1 122 4479.23 4165.684,Catherine
263 John Stewart john_stewart@biz.com 1 122 3215.50 2990.415,Catherine
264 Rita Chapman rita_chapman@biz.com 1 122 3644.35 3389.246,Catherine
265 Adela Mould adela_mould@biz.com 1 124 2923.49 2718.846,Abdul
266 Meredith Wright meredith_wright@biz.com 1 124 4582.13 4261.381,Abdul
267 Aurelia Roberts aurelia_roberts@biz.com 1 124 3853.59 3583.839,Abdul
268 David Jarvis david_jarvis@biz.com 1 126 2895.77 2693.066,Andrea
269 Agnes Emmott agnes_emmott@biz.com 1 126 3925.87 3651.059,Andrea
270 Noah Wigley noah_wigley@biz.com 1 126 3751.42 3488.821,Andrea
271 Fred Savage fred_savage@biz.com 1 126 3853.97 3584.192,Andrea
272 Julius Rycroft julius_rycroft@biz.com 1 127 4277.41 3977.991,Carissa
273 Courtney Morris courtney_morris@biz.com 1 127 2874.80 2673.564,Carissa
274 Jayden Ralph jayden_ralph@biz.com 1 127 4509.70 4194.021,Carissa
275 Angelina Strong angelina_strong@biz.com 1 130 4191.48 3898.076,Carl
276 Liv Casey liv_casey@biz.com 1 130 2846.50 2647.245,Carl
277 Alan Waterhouse alan_waterhouse@biz.com 1 130 3967.98 3690.221,Carl
278 Leroy Jarvis leroy_jarvis@biz.com 1 131 4066.44 3781.789,Michelle
279 Boris Lee boris_lee@biz.com 1 131 3429.89 3189.798,Michelle
280 Gloria Robinson gloria_robinson@biz.com 1 134 3701.48 3442.376,Matthew
281 Matthew Thorne matthew_thorne@biz.com 1 134 3547.73 3299.389,Matthew
282 Stephanie Thomas stephanie_thomas@biz.com 1 134 4525.16 4208.399,Matthew
283 Josh Addison josh_addison@biz.com 1 134 3712.27 3452.411,Matthew
284 Tom Lewis tom_lewis@biz.com 1 135 3953.63 3676.876,Sofia
285 Emma Rogers emma_rogers@biz.com 1 135 4628.21 4304.235,Sofia
286 Percy Grant percy_grant@biz.com 1 136 2819.79 2622.405,Tom
287 Leanne Flack leanne_flack@biz.com 1 136 4607.86 4285.310,Tom
288 Martha Alexander martha_alexander@biz.com 1 136 4477.04 4163.647,Tom
289 Mina Hamilton mina_hamilton@biz.com 1 136 4460.37 4148.144,Tom
290 Barry Farrow barry_farrow@biz.com 1 137 4111.20 3823.416,Agnes
291 Kieth Carter kieth_carter@biz.com 1 137 2975.04 2766.787,Agnes
292 Sonya Sinclair sonya_sinclair@biz.com 1 139 3617.50 3364.275,Rocco
293 Abdul Barrett abdul_barrett@biz.com 1 139 3815.27 3548.201,Rocco
294 Bryce Owens bryce_owens@biz.com 1 140 4033.50 3751.155,Caleb
295 Elijah Stevens elijah_stevens@biz.com 1 140 3367.99 3132.231,Caleb
296 Maria Mcneill maria_mcneill@biz.com 1 140 3871.61 3600.597,Caleb
297 Kieth Riley kieth_riley@biz.com 1 145 4699.61 4370.637,Francesca
298 Johnny Bennett johnny_bennett@biz.com 1 145 3740.23 3478.414,Francesca
299 Ramon Clayton ramon_clayton@biz.com 1 145 4666.50 4339.845,Francesca
300 John Leslie john_leslie@biz.com 1 145 3509.10 3263.463,Francesca
301 Aurelia Chester aurelia_chester@biz.com 1 150 3243.38 3016.343,Alexander
302 Doug Edwards doug_edwards@biz.com 1 151 3631.95 3377.713,Alex
303 Ron Edmonds ron_edmonds@biz.com 1 151 3623.11 3369.492,Alex
304 Ronald Michael ronald_michael@biz.com 1 151 3889.75 3617.468,Alex
305 Amy King amy_king@biz.com 1 151 4114.63 3826.606,Alex
306 Emery Waterhouse emery_waterhouse@biz.com 1 152 4269.94 3971.044,Paige
307 Manuel Radley manuel_radley@biz.com 1 152 4607.05 4284.556,Paige
308 Kieth Wild kieth_wild@biz.com 1 152 2871.85 2670.821,Paige
309 Angela Higgs angela_higgs@biz.com 1 153 4622.22 4298.665,Luke
310 Cassidy Button cassidy_button@biz.com 1 153 4389.54 4082.272,Luke
311 Rihanna Nobbs rihanna_nobbs@biz.com 1 153 3502.70 3257.511,Luke
312 Anthony Brown anthony_brown@biz.com 1 153 3449.45 3207.989,Luke
313 Tony Greenwood tony_greenwood@biz.com 1 154 3216.48 2991.326,Cedrick
314 Percy Walton percy_walton@biz.com 1 154 4482.80 4169.004,Cedrick
315 Marvin Harper marvin_harper@biz.com 1 154 4577.22 4256.815,Cedrick
316 Shay Gonzales shay_gonzales@biz.com 1 154 4569.50 4249.635,Cedrick
317 Benjamin Gibbons benjamin_gibbons@biz.com 1 155 4079.02 3793.489,Christine
318 Hanna Warden hanna_warden@biz.com 1 155 4384.95 4078.004,Christine
319 Michael Pitt michael_pitt@biz.com 1 155 3516.13 3270.001,Christine
320 Nate Collins nate_collins@biz.com 1 155 3177.75 2955.308,Christine
321 Ron Squire ron_squire@biz.com 1 155 2863.31 2662.878,Christine
322 Nathan Summers nathan_summers@biz.com 1 155 3484.06 3240.176,Christine
323 Hank Ripley hank_ripley@biz.com 1 156 4407.98 4099.421,Charlize
324 Quinn Price quinn_price@biz.com 1 156 4489.83 4175.542,Charlize
325 Melody Ventura melody_ventura@biz.com 1 156 4101.07 3813.995,Charlize
326 Tom Drew tom_drew@biz.com 1 157 4406.86 4098.380,Mike
327 Kaylee Stanley kaylee_stanley@biz.com 1 157 3290.99 3060.621,Mike
328 Bryon Williams bryon_williams@biz.com 1 157 2966.19 2758.557,Mike
329 Shay Hamilton shay_hamilton@biz.com 1 157 4263.48 3965.036,Mike
330 Miley Murray miley_murray@biz.com 1 158 4188.81 3895.593,Carl
331 Joseph Emmett joseph_emmett@biz.com 1 158 3964.45 3686.938,Carl
332 Alessia Groves alessia_groves@biz.com 1 158 4607.68 4285.143,Carl
333 Doug Stark doug_stark@biz.com 1 159 3985.08 3706.125,Blake
334 Bob Wilson bob_wilson@biz.com 1 159 3402.65 3164.464,Blake
335 Matthew Robinson matthew_robinson@biz.com 1 159 2722.40 2531.832,Blake
336 Bart Pitt bart_pitt@biz.com 1 159 3811.43 3544.630,Blake
337 Logan Gibson logan_gibson@biz.com 1 160 4653.47 4327.728,Bryce
338 Willow Giles willow_giles@biz.com 1 160 3713.77 3453.806,Bryce
339 Caitlyn Moss caitlyn_moss@biz.com 1 160 4456.61 4144.647,Bryce
340 Blake Collins blake_collins@biz.com 1 160 4341.39 4037.493,Bryce
341 Marvin Powell marvin_powell@biz.com 1 161 3215.17 2990.108,Beatrice
342 Hank Reading hank_reading@biz.com 1 161 3932.19 3656.937,Beatrice
343 Sebastian Collins sebastian_collins@biz.com 1 162 4168.84 3877.021,Adelaide
344 Benny Emmott benny_emmott@biz.com 1 162 4652.68 4326.993,Adelaide
345 Bart Mcleod bart_mcleod@biz.com 1 162 3858.41 3588.321,Adelaide
